기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,전라남도,강진군,30,참전유공자,6·25전쟁,56,56,0
2025-03,전라남도,강진군,31,참전유공자,월남전쟁,157,157,0
2025-03,전라남도,강진군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,강진군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,52,52,0
2025-03,전라남도,강진군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,강진군,35,5.18민주유공자,5·18사망자 또는 행불자,1,0,1
2025-03,전라남도,강진군,36,5.18민주유공자,5·18부상자,6,6,0
2025-03,전라남도,강진군,37,5.18민주유공자,5·18희생자,5,5,0
2025-03,전라남도,강진군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,강진군,39,특수임무유공자,특수임무부상자,0,0,0
2025-03,전라남도,강진군,40,특수임무유공자,특수임무공로자,2,1,1
2025-03,전라남도,강진군,41,중·장기복무제대군인,중·장기복무제대군인,53,53,0
2025-03,전라남도,고흥군,1,순국선열,건국훈장,1,0,1
2025-03,전라남도,고흥군,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,고흥군,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,고흥군,4,애국지사,건국훈장,3,0,3
2025-03,전라남도,고흥군,5,애국지사,"건국포장	",0,0,0
2025-03,전라남도,고흥군,6,애국지사,대통령표창,3,0,3
2025-03,전라남도,고흥군,7,전몰·전상·순직·공상군경,전몰군경,79,0,79
2025-03,전라남도,고흥군,8,전몰·전상·순직·공상군경,전상군경,417,150,267
2025-03,전라남도,고흥군,9,전몰·전상·순직·공상군경,순직군경,42,0,42
2025-03,전라남도,고흥군,10,전몰·전상·순직·공상군경,공상군경,148,90,58
2025-03,전라남도,고흥군,11,고엽제후유증,고엽제후유증,136,85,51
2025-03,전라남도,고흥군,12,무공수훈자,무공수훈자,140,14,126
2025-03,전라남도,고흥군,13,보국수훈자,보국수훈자,29,28,1
2025-03,전라남도,고흥군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,고흥군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,고흥군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,고흥군,17,4.19혁명유공자,4·19혁명공로자,2,2,0
2025-03,전라남도,고흥군,18,순직·공상공무원,순직공무원,13,0,13
2025-03,전라남도,고흥군,19,순직·공상공무원,공상공무원,5,4,1
2025-03,전라남도,고흥군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,고흥군,21,6·18자유상이자,6·18자유상이자,2,0,2
2025-03,전라남도,고흥군,22,지원대상자,지원순직군경,0,0,0
2025-03,전라남도,고흥군,23,지원대상자,지원공상군경,0,0,0
2025-03,전라남도,고흥군,24,지원대상자,지원순직공무원,1,0,1
2025-03,전라남도,고흥군,25,지원대상자,지원공상공무원,4,4,0
2025-03,전라남도,고흥군,26,보훈보상대상자,재해사망군경,0,0,0
2025-03,전라남도,고흥군,27,보훈보상대상자,재해부상군경,14,11,3
2025-03,전라남도,고흥군,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,전라남도,고흥군,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,전라남도,고흥군,30,참전유공자,6·25전쟁,87,87,0
2025-03,전라남도,고흥군,31,참전유공자,월남전쟁,360,360,0
2025-03,전라남도,고흥군,32,참전유공자,6.25및월남전쟁,0,0,0
