기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,경상남도,김해시,8,전몰·전상·순직·공상군경,전상군경,1344,423,921
2025-03,경상남도,김해시,9,전몰·전상·순직·공상군경,순직군경,102,0,102
2025-03,경상남도,김해시,10,전몰·전상·순직·공상군경,공상군경,607,440,167
2025-03,경상남도,김해시,11,고엽제후유증,고엽제후유증,545,277,268
2025-03,경상남도,김해시,12,무공수훈자,무공수훈자,676,64,612
2025-03,경상남도,김해시,13,보국수훈자,보국수훈자,403,363,40
2025-03,경상남도,김해시,14,재일학도의용군인,재일학도의용군인,2,0,2
2025-03,경상남도,김해시,15,4.19혁명유공자,4·19혁명사망자,1,0,1
2025-03,경상남도,김해시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,경상남도,김해시,17,4.19혁명유공자,4·19혁명공로자,4,1,3
2025-03,경상남도,김해시,18,순직·공상공무원,순직공무원,58,0,58
2025-03,경상남도,김해시,19,순직·공상공무원,공상공무원,40,26,14
2025-03,경상남도,김해시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,경상남도,김해시,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,경상남도,김해시,22,지원대상자,지원순직군경,0,0,0
2025-03,경상남도,김해시,23,지원대상자,지원공상군경,11,11,0
2025-03,경상남도,김해시,24,지원대상자,지원순직공무원,3,0,3
2025-03,경상남도,김해시,25,지원대상자,지원공상공무원,2,2,0
2025-03,경상남도,김해시,26,보훈보상대상자,재해사망군경,11,0,11
2025-03,경상남도,김해시,27,보훈보상대상자,재해부상군경,53,50,3
2025-03,경상남도,김해시,28,보훈보상대상자,재해사망공무원,2,0,2
2025-03,경상남도,김해시,29,보훈보상대상자,재해부상공무원,5,4,1
2025-03,경상남도,김해시,30,참전유공자,6·25전쟁,121,121,0
2025-03,경상남도,김해시,31,참전유공자,월남전쟁,1294,1294,0
2025-03,경상남도,김해시,32,참전유공자,6.25및월남전쟁,2,2,0
2025-03,경상남도,김해시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,415,415,0
2025-03,경상남도,김해시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,2,2,0
2025-03,경상남도,김해시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,경상남도,김해시,36,5.18민주유공자,5·18부상자,6,4,2
2025-03,경상남도,김해시,37,5.18민주유공자,5·18희생자,4,4,0
2025-03,경상남도,김해시,38,특수임무유공자,특수임무사망자 또는 행불자,1,0,1
2025-03,경상남도,김해시,39,특수임무유공자,특수임무부상자,23,21,2
2025-03,경상남도,김해시,40,특수임무유공자,특수임무공로자,24,22,2
2025-03,경상남도,김해시,41,중·장기복무제대군인,중·장기복무제대군인,996,996,0
2025-03,경상남도,남해군,1,순국선열,건국훈장,0,0,0
2025-03,경상남도,남해군,2,순국선열,건국포장,0,0,0
2025-03,경상남도,남해군,3,순국선열,대통령표창,0,0,0
2025-03,경상남도,남해군,4,애국지사,건국훈장,2,0,2
2025-03,경상남도,남해군,5,애국지사,건국포장,1,0,1
2025-03,경상남도,남해군,6,애국지사,대통령표창,1,0,1
2025-03,경상남도,남해군,7,전몰·전상·순직·공상군경,전몰군경,53,0,53
2025-03,경상남도,남해군,8,전몰·전상·순직·공상군경,전상군경,225,56,169
2025-03,경상남도,남해군,9,전몰·전상·순직·공상군경,순직군경,30,0,30
2025-03,경상남도,남해군,10,전몰·전상·순직·공상군경,공상군경,75,50,25
2025-03,경상남도,남해군,11,고엽제후유증,고엽제후유증,55,28,27
2025-03,경상남도,남해군,12,무공수훈자,무공수훈자,91,14,77
2025-03,경상남도,남해군,13,보국수훈자,보국수훈자,45,43,2
2025-03,경상남도,남해군,14,재일학도의용군인,재일학도의용군인,1,0,1
2025-03,경상남도,남해군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,경상남도,남해군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,경상남도,남해군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,경상남도,남해군,18,순직·공상공무원,순직공무원,8,0,8
2025-03,경상남도,남해군,19,순직·공상공무원,공상공무원,4,3,1
2025-03,경상남도,남해군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,경상남도,남해군,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,경상남도,남해군,22,지원대상자,지원순직군경,1,0,1
2025-03,경상남도,남해군,23,지원대상자,지원공상군경,0,0,0
2025-03,경상남도,남해군,24,지원대상자,지원순직공무원,0,0,0
2025-03,경상남도,남해군,25,지원대상자,지원공상공무원,5,3,2
2025-03,경상남도,남해군,26,보훈보상대상자,재해사망군경,2,0,2
2025-03,경상남도,남해군,27,보훈보상대상자,재해부상군경,6,4,2
2025-03,경상남도,남해군,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,경상남도,남해군,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,경상남도,남해군,30,참전유공자,6·25전쟁,76,76,0
2025-03,경상남도,남해군,31,참전유공자,월남전쟁,209,209,0
2025-03,경상남도,남해군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,경상남도,남해군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,71,71,0
2025-03,경상남도,남해군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,경상남도,남해군,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,경상남도,남해군,36,5.18민주유공자,5·18부상자,1,1,0
2025-03,경상남도,남해군,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,경상남도,남해군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,경상남도,남해군,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,경상남도,남해군,40,특수임무유공자,특수임무공로자,3,3,0
2025-03,경상남도,남해군,41,중·장기복무제대군인,중·장기복무제대군인,68,68,0
2025-03,경상남도,밀양시,1,순국선열,건국훈장,2,0,2
2025-03,경상남도,밀양시,2,순국선열,건국포장,0,0,0
2025-03,경상남도,밀양시,3,순국선열,대통령표창,0,0,0
2025-03,경상남도,밀양시,4,애국지사,건국훈장,8,0,8
2025-03,경상남도,밀양시,5,애국지사,건국포장,4,0,4
2025-03,경상남도,밀양시,6,애국지사,대통령표창,9,0,9
2025-03,경상남도,밀양시,7,전몰·전상·순직·공상군경,전몰군경,134,0,134
2025-03,경상남도,밀양시,8,전몰·전상·순직·공상군경,전상군경,701,174,527
2025-03,경상남도,밀양시,9,전몰·전상·순직·공상군경,순직군경,39,0,39
2025-03,경상남도,밀양시,10,전몰·전상·순직·공상군경,공상군경,207,139,68
2025-03,경상남도,밀양시,11,고엽제후유증,고엽제후유증,200,106,94
2025-03,경상남도,밀양시,12,무공수훈자,무공수훈자,233,12,221
2025-03,경상남도,밀양시,13,보국수훈자,보국수훈자,89,80,9
2025-03,경상남도,밀양시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,경상남도,밀양시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,경상남도,밀양시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,경상남도,밀양시,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,경상남도,밀양시,18,순직·공상공무원,순직공무원,27,0,27
2025-03,경상남도,밀양시,19,순직·공상공무원,공상공무원,28,13,15
2025-03,경상남도,밀양시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,경상남도,밀양시,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,경상남도,밀양시,22,지원대상자,지원순직군경,1,0,1
2025-03,경상남도,밀양시,23,지원대상자,지원공상군경,3,3,0
2025-03,경상남도,밀양시,24,지원대상자,지원순직공무원,0,0,0
2025-03,경상남도,밀양시,25,지원대상자,지원공상공무원,2,2,0
2025-03,경상남도,밀양시,26,보훈보상대상자,재해사망군경,5,0,5
2025-03,경상남도,밀양시,27,보훈보상대상자,재해부상군경,9,9,0
2025-03,경상남도,밀양시,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,경상남도,밀양시,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,경상남도,밀양시,30,참전유공자,6·25전쟁,64,64,0
2025-03,경상남도,밀양시,31,참전유공자,월남전쟁,507,507,0
2025-03,경상남도,밀양시,32,참전유공자,6.25및월남전쟁,1,1,0
2025-03,경상남도,밀양시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,153,153,0
2025-03,경상남도,밀양시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,경상남도,밀양시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,경상남도,밀양시,36,5.18민주유공자,5·18부상자,1,0,1
2025-03,경상남도,밀양시,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,경상남도,밀양시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,경상남도,밀양시,39,특수임무유공자,특수임무부상자,3,3,0
2025-03,경상남도,밀양시,40,특수임무유공자,특수임무공로자,3,2,1
2025-03,경상남도,밀양시,41,중·장기복무제대군인,중·장기복무제대군인,176,176,0
2025-03,경상남도,사천시,1,순국선열,건국훈장,1,0,1
2025-03,경상남도,사천시,2,순국선열,건국포장,0,0,0
2025-03,경상남도,사천시,3,순국선열,대통령표창,0,0,0
2025-03,경상남도,사천시,4,애국지사,건국훈장,2,0,2
2025-03,경상남도,사천시,5,애국지사,건국포장,1,0,1
2025-03,경상남도,사천시,6,애국지사,대통령표창,1,0,1
2025-03,경상남도,사천시,7,전몰·전상·순직·공상군경,전몰군경,101,0,101
2025-03,경상남도,사천시,8,전몰·전상·순직·공상군경,전상군경,422,131,291
2025-03,경상남도,사천시,9,전몰·전상·순직·공상군경,순직군경,38,0,38
2025-03,경상남도,사천시,10,전몰·전상·순직·공상군경,공상군경,180,126,54
2025-03,경상남도,사천시,11,고엽제후유증,고엽제후유증,123,72,51
2025-03,경상남도,사천시,12,무공수훈자,무공수훈자,212,25,187
2025-03,경상남도,사천시,13,보국수훈자,보국수훈자,248,228,20
2025-03,경상남도,사천시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,경상남도,사천시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,경상남도,사천시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
