기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,부산광역시,강서구(부산),34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,부산광역시,강서구(부산),35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,강서구(부산),36,5.18민주유공자,5·18부상자,0,0,0
2025-03,부산광역시,강서구(부산),37,5.18민주유공자,5·18희생자,1,1,0
2025-03,부산광역시,강서구(부산),38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,강서구(부산),39,특수임무유공자,특수임무부상자,4,2,2
2025-03,부산광역시,강서구(부산),40,특수임무유공자,특수임무공로자,7,5,2
2025-03,부산광역시,강서구(부산),41,중·장기복무제대군인,중·장기복무제대군인,299,299,0
2025-03,부산광역시,금정구,1,순국선열,건국훈장,2,0,2
2025-03,부산광역시,금정구,2,순국선열,건국포장,0,0,0
2025-03,부산광역시,금정구,3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,금정구,4,애국지사,건국훈장,19,0,19
2025-03,부산광역시,금정구,5,애국지사,건국포장,1,0,1
2025-03,부산광역시,금정구,6,애국지사,대통령표창,19,0,19
2025-03,부산광역시,금정구,7,전몰·전상·순직·공상군경,전몰군경,196,0,196
2025-03,부산광역시,금정구,8,전몰·전상·순직·공상군경,전상군경,947,352,595
2025-03,부산광역시,금정구,9,전몰·전상·순직·공상군경,순직군경,63,0,63
2025-03,부산광역시,금정구,10,전몰·전상·순직·공상군경,공상군경,323,229,94
2025-03,부산광역시,금정구,11,고엽제후유증,고엽제후유증,390,228,162
2025-03,부산광역시,금정구,12,무공수훈자,무공수훈자,419,50,369
2025-03,부산광역시,금정구,13,보국수훈자,보국수훈자,70,51,19
2025-03,부산광역시,금정구,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,부산광역시,금정구,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,부산광역시,금정구,16,4.19혁명유공자,4·19혁명부상자,2,1,1
2025-03,부산광역시,금정구,17,4.19혁명유공자,4·19혁명공로자,2,0,2
2025-03,부산광역시,금정구,18,순직·공상공무원,순직공무원,42,0,42
2025-03,부산광역시,금정구,19,순직·공상공무원,공상공무원,26,13,13
2025-03,부산광역시,금정구,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,금정구,21,6·18자유상이자,6·18자유상이자,1,0,1
2025-03,부산광역시,금정구,22,지원대상자,지원순직군경,2,0,2
2025-03,부산광역시,금정구,23,지원대상자,지원공상군경,9,8,1
2025-03,부산광역시,금정구,24,지원대상자,지원순직공무원,1,0,1
2025-03,부산광역시,금정구,25,지원대상자,지원공상공무원,3,2,1
2025-03,부산광역시,금정구,26,보훈보상대상자,재해사망군경,8,0,8
2025-03,부산광역시,금정구,27,보훈보상대상자,재해부상군경,27,25,2
2025-03,부산광역시,금정구,28,보훈보상대상자,재해사망공무원,2,0,2
2025-03,부산광역시,금정구,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,부산광역시,금정구,30,참전유공자,6·25전쟁,129,129,0
2025-03,부산광역시,금정구,31,참전유공자,월남전쟁,1025,1025,0
2025-03,부산광역시,금정구,32,참전유공자,6.25및월남전쟁,3,3,0
2025-03,부산광역시,금정구,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,359,359,0
2025-03,부산광역시,금정구,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,1,1,0
2025-03,부산광역시,금정구,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,금정구,36,5.18민주유공자,5·18부상자,1,1,0
2025-03,부산광역시,금정구,37,5.18민주유공자,5·18희생자,2,2,0
2025-03,부산광역시,금정구,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,금정구,39,특수임무유공자,특수임무부상자,5,4,1
2025-03,부산광역시,금정구,40,특수임무유공자,특수임무공로자,6,5,1
2025-03,부산광역시,금정구,41,중·장기복무제대군인,중·장기복무제대군인,248,248,0
2025-03,부산광역시,기장군,1,순국선열,건국훈장,1,0,1
2025-03,부산광역시,기장군,2,순국선열,건국포장,0,0,0
2025-03,부산광역시,기장군,3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,기장군,4,애국지사,건국훈장,19,0,19
2025-03,부산광역시,기장군,5,애국지사,건국포장,4,0,4
2025-03,부산광역시,기장군,6,애국지사,대통령표창,8,0,8
2025-03,부산광역시,기장군,7,전몰·전상·순직·공상군경,전몰군경,159,0,159
2025-03,부산광역시,기장군,8,전몰·전상·순직·공상군경,전상군경,855,333,522
2025-03,부산광역시,기장군,9,전몰·전상·순직·공상군경,순직군경,44,0,44
2025-03,부산광역시,기장군,10,전몰·전상·순직·공상군경,공상군경,304,244,60
2025-03,부산광역시,기장군,11,고엽제후유증,고엽제후유증,388,225,163
2025-03,부산광역시,기장군,12,무공수훈자,무공수훈자,329,52,277
2025-03,부산광역시,기장군,13,보국수훈자,보국수훈자,104,92,12
2025-03,부산광역시,기장군,14,재일학도의용군인,재일학도의용군인,2,0,2
2025-03,부산광역시,기장군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,부산광역시,기장군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,부산광역시,기장군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,부산광역시,기장군,18,순직·공상공무원,순직공무원,25,0,25
2025-03,부산광역시,기장군,19,순직·공상공무원,공상공무원,27,11,16
2025-03,부산광역시,기장군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,기장군,21,6·18자유상이자,6·18자유상이자,1,0,1
2025-03,부산광역시,기장군,22,지원대상자,지원순직군경,1,0,1
2025-03,부산광역시,기장군,23,지원대상자,지원공상군경,7,7,0
2025-03,부산광역시,기장군,24,지원대상자,지원순직공무원,0,0,0
2025-03,부산광역시,기장군,25,지원대상자,지원공상공무원,4,3,1
2025-03,부산광역시,기장군,26,보훈보상대상자,재해사망군경,3,0,3
2025-03,부산광역시,기장군,27,보훈보상대상자,재해부상군경,26,24,2
2025-03,부산광역시,기장군,28,보훈보상대상자,재해사망공무원,1,0,1
2025-03,부산광역시,기장군,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,부산광역시,기장군,30,참전유공자,6·25전쟁,95,95,0
2025-03,부산광역시,기장군,31,참전유공자,월남전쟁,872,872,0
2025-03,부산광역시,기장군,32,참전유공자,6.25및월남전쟁,3,3,0
2025-03,부산광역시,기장군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,285,285,0
2025-03,부산광역시,기장군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,3,3,0
2025-03,부산광역시,기장군,35,5.18민주유공자,5·18사망자 또는 행불자,1,0,1
2025-03,부산광역시,기장군,36,5.18민주유공자,5·18부상자,2,2,0
2025-03,부산광역시,기장군,37,5.18민주유공자,5·18희생자,2,1,1
2025-03,부산광역시,기장군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,기장군,39,특수임무유공자,특수임무부상자,11,11,0
2025-03,부산광역시,기장군,40,특수임무유공자,특수임무공로자,12,10,2
2025-03,부산광역시,기장군,41,중·장기복무제대군인,중·장기복무제대군인,358,358,0
